자료생성년월,사업장명,업종,시도,사업장형태,가입자수,당월고지금액,신규취득자수,상실가입자수
2026-07,토요코인인천부평,상품 종합 도매업,인천광역시,법인,43,8571920,3,1
2026-07,(주)명보피앤씨(P&C),그 외 기타 건축자재 도매업,경상남도,법인,35,13168060,1,0
2026-07,청담서클의원,일반의원,서울특별시,개인,34,13372680,5,1
2026-07,주식회사하프커피로스터스,커피 전문점,서울특별시,법인,55,13640360,1,2
2026-07,파란시티병원,요양병원,부산광역시,개인,86,26414120,6,4
2026-07,라움보건환경주식회사,기타,경기도,법인,40,12047440,6,0
2026-07,경기도평생교육진흥원 양평지점,박물관 운영업,경기도,법인,45,13690080,1,0
2026-07,주식회사 아드리엘,응용 소프트웨어 개발 및 공급업,서울특별시,법인,37,15467100,0,2
2026-07,(주)마트킹구성,슈퍼마켓,경기도,법인,53,14980360,1,2
2026-07,주식회사소테츠인터내셔널한국,비주거용 건물 개발 및 공급업,서울특별시,법인,69,24288540,1,1
2026-07,주식회사골프존카운티,컴퓨터 및 주변장치  소프트웨어 소매업,대전광역시,법인,97,42243020,1,3
2026-07,빗앤붓,두발 미용업,서울특별시,개인,43,9373880,2,1
2026-07,쁨글로벌의원,일반의원,서울특별시,개인,111,43769720,4,3
2026-07,사단법인공주대교육나눔(아이돌봄지원사업),일반 교과학원,충청남도,법인,50,10282480,0,1
2026-07,혜명메이빌,BIZ_NO미존재사업장,서울특별시,법인,40,14220220,1,0
2026-07,의료법인 신의의료재단 속초우리요양병원,요양병원,강원특별자치도,법인,34,9989100,0,0
2026-07,주식회사텔레앤테크(TELE&TECHCo. Ltd.),임시 및 일용 인력 공급업,서울특별시,법인,65,14748220,7,5
2026-07,주식회사비오에스,그 외 기타 분류 안된 사업 지원 서비스업,부산광역시,법인,53,14309180,0,1
2026-07,주식회사스타일딜리셔스,셔츠 및 블라우스 소매업,서울특별시,법인,61,19002080,1,1
2026-07,LS오토모티브테크놀로지스,그 외 자동차용 신품 부품 제조업,경기도,법인,1080,556420920,6,13
2026-07,주식회사 디오컴퍼니,그 외 기타 분류 안된 사업 지원 서비스업,서울특별시,법인,103,26029880,8,7
2026-07,스마트마인드에이아이 주식회사 (SmartMind AI. Inc.),컴퓨터 시스템 통합 자문 및 구축 서비스업,서울특별시,법인,32,13417640,6,0
2026-07,모텍(주)주남2공장,그 외 자동차용 신품 부품 제조업,경상남도,법인,39,11925780,1,0
2026-07,새로남기독교교육선교회,BIZ_NO미존재사업장,대전광역시,법인,45,12475520,0,0
2026-07,코나아이주식회사김포공장,그 외 기타 전자 부품 제조업,경기도,법인,100,40507220,2,0
2026-07,중랑장애인자립생활센터/활동지원팀,BIZ_NO미존재사업장,서울특별시,개인,139,21502840,5,10
2026-07,주식회사자이언스틸,선철 주물 주조업,경기도,법인,30,8317820,0,3
2026-07,주식회사에비드넷,데이터베이스 및 온라인 정보 제공업,서울특별시,법인,65,27062620,1,1
2026-07,유한회사제이케이기업,선박 구성 부분품 제조업,전남광주통합특별시,법인,83,26476200,0,3
2026-07,사단법인기후솔루션,기타 인문 및 사회과학 연구개발업,서울특별시,법인,136,64785880,7,4
2026-07,주식회사피엘텍,배관 및 냉ㆍ난방 공사업,경기도,법인,64,13805480,16,10
2026-07,재단법인행복북구문화재단,매니저업,대구광역시,법인,76,22575420,1,1
2026-07,(주)일광폴리머 서천공장,합성수지 및 기타 플라스틱 물질 제조업,충청남도,법인,39,14203060,0,0
2026-07,주식회사제이케이글로벌,건어물 및 젓갈류 도매업,충청북도,법인,39,10780020,6,1
2026-07,이노플러스성형외과의원,일반의원,전북특별자치도,개인,46,16517200,1,4
2026-07,베올리아산업개발코리아주식회사-깨끗한나라지점,기타 엔지니어링 서비스업,경기도,법인,38,19019060,0,1
2026-07,사단법인 한국핀테크 지원센터,BIZ_NO미존재사업장,서울특별시,법인,31,13166680,0,2
2026-07,머드스콘 주식회사,전자상거래 소매업,서울특별시,법인,35,9346520,2,1
2026-07,주식회사대형네트윅스,응용 소프트웨어 개발 및 공급업,경상남도,법인,32,8863180,0,1
2026-07,꽃길코리아 유한회사(COTEGIL KOREA LLC),화장품 및 화장용품 도매업,서울특별시,법인,36,14857020,4,5
2026-07,공항꿈나무제2어린이집,BIZ_NO미존재사업장,인천광역시,법인,73,23906860,3,2
2026-07,(주)파웰코퍼레이션,주형 및 금형 제조업,경기도,법인,30,12302560,2,4
2026-07,(주)컵아이앤엠,영화  비디오물 및 방송 프로그램 제작 관련 서비스업,서울특별시,법인,44,12493600,1,21
2026-07,주식회사 솔디펜스,그 외 기타 전자 부품 제조업,경기도,법인,105,46278060,2,0
2026-07,에이템즈 주식회사,기타 인문 및 사회과학 연구개발업,서울특별시,법인,39,15327840,3,1
2026-07,보령시산림조합(상용),임업용 종묘 생산업,충청남도,법인,30,10773020,2,0
2026-07,정읍산림조합-(상용)정읍산림조합,임업용 종묘 생산업,전북특별자치도,법인,37,14096880,1,1
2026-07,주식회사코모텍,합성수지 및 기타 플라스틱 물질 제조업,경상북도,법인,43,14640860,3,3
2026-07,주식회사 모드원,배관 및 냉ㆍ난방 공사업,경기도,법인,57,19455880,1,0
2026-07,주식회사갈비구판장,가금류 가공 및 저장 처리업 / 육류 포장육 및 냉동육,부산광역시,법인,62,20954800,1,5
2026-07,주식회사 스튜디오일육일,데이터베이스 및 온라인 정보 제공업,서울특별시,법인,59,20806840,5,5
2026-07,주식회사파인브이티,응용 소프트웨어 개발 및 공급업,경기도,법인,46,17229660,1,1
2026-07,(주)청인,기타 엔지니어링 서비스업,경상북도,법인,105,57998360,0,2
2026-07,페이지랩의원,일반의원,서울특별시,개인,52,19552360,12,5
2026-07,주식회사 베리네이처,과실 및 그 외 채소 절임식품 제조업,대전광역시,법인,32,7365720,0,3
2026-07,물금중학교,BIZ_NO미존재사업장,경상남도,법인,36,11343940,0,0
2026-07,주식회사 한패스인터내셔널,그 외 기타 금융 지원 서비스업,서울특별시,법인,31,9745040,4,8
2026-07,해빛한방병원,한의원,전북특별자치도,개인,47,15362860,3,3
2026-07,(주)발렌타인드림,애완 동물 장묘 및 보호 서비스업,서울특별시,법인,34,10660300,0,1
2026-07,엔피씨로지스 주식회사,애완 동물 장묘 및 보호 서비스업,경기도,법인,31,11694680,2,1
2026-07,주식회사에스하이,그 외 기타 전자 부품 제조업,경기도,법인,68,25468800,1,0
2026-07,사단법인동부디아코니아,BIZ_NO미존재사업장,강원특별자치도,법인,112,24448040,8,2
2026-07,국군의무사령부 시설관리,비주거용 건물 임대업(점포  자기땅),경기도,법인,56,17816620,0,0
2026-07,주식회사 제이유,자동차 중고 부품 및 내장품 판매업,울산광역시,법인,114,29837060,6,3
2026-07,(주) 비케이피,전자상거래 소매업,서울특별시,법인,126,32719060,16,7
2026-07,(주)제이씨파워즈,그 외 기타 분류 안된 사업 지원 서비스업,충청북도,법인,56,18142620,5,7
2026-07,(주)신성산업울산공장,포장용 플라스틱 성형용기 제조업,울산광역시,법인,45,19909160,4,4
2026-07,우승기업,금속 문  창  셔터 및 관련제품 제조업,울산광역시,개인,58,17886080,4,1
2026-07,주식회사윤성,절삭 가공 및 유사 처리업,울산광역시,법인,38,16890060,1,0
2026-07,(주)예지C&C,광고 대행업,서울특별시,법인,41,15625900,4,2
2026-07,대전본병원,일반의원,대전광역시,개인,115,37749380,3,7
2026-07,형곡연합소아청소년과의원,일반의원,경상북도,개인,35,10769520,0,1
2026-07,(주)서울미디어코믹스,응용 소프트웨어 개발 및 공급업,서울특별시,법인,86,35617700,2,0
2026-07,광주시육아종합지원센터,직원 훈련기관,경기도,법인,38,9283900,0,0
2026-07,오션네트워크익스프레스 코리아,기타 수상 운송 지원 서비스업,서울특별시,법인,146,78483560,1,3
2026-07,대한예수교장로회 한성교회,BIZ_NO미존재사업장,서울특별시,개인,43,8446280,0,0
2026-07,서울노원북부지역자활센터(장애인활동지원사업),BIZ_NO미존재사업장,서울특별시,법인,43,6532460,3,1
2026-07,(주)제호바,기타 엔지니어링 서비스업,서울특별시,법인,45,18542100,2,3
2026-07,양산재가노인복지센터,BIZ_NO미존재사업장,경상남도,법인,40,7179020,4,1
2026-07,(사)경남라움사회복지진흥원-장애인활동보조,문구용품 및 회화용품 소매업,경상남도,법인,74,10345280,1,10
2026-07,주식회사인포스(INPOS),가전제품 수리업,경기도,법인,34,11650480,2,0
2026-07,(주)송림에프에스,천연 및 혼합 조제 조미료 제조업,충청북도,법인,43,13437540,3,2
2026-07,주식회사플라스탈(PlastalCo. Ltd),도장 및 기타 피막 처리업,충청남도,법인,32,13792800,1,1
2026-07,달성군장애인복지관/활동보조,BIZ_NO미존재사업장,대구광역시,법인,68,13194880,3,4
2026-07,주식회사에이치와이피,건축물 일반 청소업,경기도,법인,56,14851920,0,1
2026-07,주식회사아르고스다인,항공기용 부품 제조업,경기도,법인,42,13541300,3,0
2026-07,샤인치과의원,치과의원,경기도,개인,33,10883500,2,1
2026-07,주식회사나노코(김천지점),합성수지 및 기타 플라스틱 물질 제조업,경상북도,법인,61,24786880,8,3
2026-07,(주)일루넥스,응용 소프트웨어 개발 및 공급업,부산광역시,법인,35,12045420,0,1
2026-07,주식회사유에스티,그 외 기타 1차 철강 제조업,경상북도,법인,69,27624600,0,0
2026-07,주식회사집현전소프트,응용 소프트웨어 개발 및 공급업,서울특별시,법인,34,10613480,0,0
2026-07,더한한의원 원외탕전실,한의약품 제조업,전남광주통합특별시,개인,48,12592580,0,0
2026-07,(주)대유로지텍,화물 운송 중개  대리 및 관련 서비스업,경기도,법인,49,15089520,0,1
2026-07,(주)대우트럭김포정비사업소,자동차 종합 수리업,인천광역시,법인,31,10852540,4,2
2026-07,주식회사 동영이엔지,그 외 기타 전자 부품 제조업,경기도,법인,201,24215160,48,109
2026-07,주식회사이니바이오,기타 인문 및 사회과학 연구개발업,경기도,법인,129,47212680,0,3
2026-07,디앤디인베스트먼트,기타 금융 투자업,서울특별시,법인,49,27320160,3,1
2026-07,주식회사 부림기업,선박 구성 부분품 제조업,울산광역시,법인,32,12257340,3,14
2026-07,주식회사 골든플랫폼,기타 통신 판매업,경상남도,법인,32,12597240,0,0
2026-07,사단법인 스마트도시협회,기타 인문 및 사회과학 연구개발업,서울특별시,법인,45,17578760,2,4
2026-07,주식회사 코시스,금속 절삭기계 제조업,경기도,법인,53,20972320,0,0
2026-07,주식회사비지에이치코리아제주탑동지점,경영 컨설팅업,제주특별자치도,법인,48,12811220,1,3
2026-07,에이치에스티(HST),유압 기기 제조업,경기도,개인,75,19643100,0,2
2026-07,주식회사 빗썸서비스,경영 컨설팅업,서울특별시,법인,45,14112040,0,4
2026-07,주식회사보은테크,기타 반도체 소자 제조업,대구광역시,법인,46,14232220,5,3
2026-07,주식회사 비앤테크,산업용 냉장 및 냉동장비 제조업,경상남도,법인,54,15007700,0,5
2026-07,주식회사 핀테라퓨틱스,기타 인문 및 사회과학 연구개발업,경기도,법인,41,17219640,1,1
2026-07,주식회사길승산업,그 외 자동차용 신품 부품 제조업,전북특별자치도,법인,43,11166320,3,2
2026-07,주식회사폴라리스쓰리디,항공기용 부품 제조업,경상북도,법인,37,14504340,0,1
2026-07,세아회계법인,공인회계사업,서울특별시,법인,42,15041300,3,2
2026-07,서해철도주식회사,도시철도 운송업,경기도,법인,154,58509140,7,5
2026-07,오픈엣지테크놀로지 주식회사,응용 소프트웨어 개발 및 공급업,서울특별시,법인,118,60561320,0,8
2026-07,주식회사 더블유제이랩스,광고 대행업,서울특별시,법인,68,22326540,1,0
2026-07,(주)휘일 화성공장,그 외 자동차용 신품 부품 제조업,경기도,법인,34,13320900,1,0
2026-07,주식회사한들,플라스틱 물질 및 합성고무 도매업,부산광역시,법인,35,11612760,0,2
2026-07,(사)아우름강동장애인부모회,화장품 제조업,서울특별시,법인,243,48249140,4,18
2026-07,참좋은벗,BIZ_NO미존재사업장,전북특별자치도,법인,124,24298600,0,4
2026-07,화순푸른솔요양병원,요양병원,전남광주통합특별시,개인,43,12744940,3,4
2026-07,주식회사 에스크컴퍼니,화장품 및 화장용품 도매업,대구광역시,법인,48,23300220,4,2
2026-07,주식회사 제이원더,방송 프로그램 제작업,서울특별시,법인,37,11577380,2,3
2026-07,(주)BTP코리아,섬유  의복  신발 및 가죽제품 중개업 / 목재 및 건축,충청남도,법인,95,27469600,10,23
2026-07,의료법인힐의료재단웅상센텀힐병원,요양병원,경상남도,법인,154,49546880,5,8
2026-07,주식회사이필터코리아,화학섬유직물 직조업,경기도,법인,31,9785460,0,3
2026-07,(주)사랑모아금융서비스,보험 대리 및 중개업,부산광역시,법인,213,65595960,2,8
2026-07,주식회사 세정글로벌,의류 임대업,서울특별시,법인,43,13225880,4,1
2026-07,밀양시장애인복지관,BIZ_NO미존재사업장,경상남도,법인,34,9805620,0,0
2026-07,주식회사 아렌시아,화장품 및 화장용품 도매업,서울특별시,법인,76,22896440,3,1
2026-07,인천예송초등학교(직장),BIZ_NO미존재사업장,인천광역시,법인,36,9818560,0,0
2026-07,주식회사 래브라도랩스,응용 소프트웨어 개발 및 공급업,서울특별시,법인,42,20621040,5,1
2026-07,다원중학교(직장),BIZ_NO미존재사업장,경기도,법인,30,11378340,0,0
2026-07,서연초등학교(직장),BIZ_NO미존재사업장,경기도,법인,32,9238020,0,0
2026-07,(주)대전신세계,속옷 및 잠옷 소매업,대전광역시,법인,148,69310160,0,0
2026-07,강북휴요양병원,요양병원,서울특별시,개인,37,10323580,2,2
2026-07,주식회사 하나이엔씨종합건축사사무소,건물 및 토목 엔지니어링 서비스업,경상남도,법인,63,26807500,1,1
2026-07,주식회사큰희망,그 외 기타 분류 안된 사업 지원 서비스업,서울특별시,법인,31,5541960,0,0
2026-07,주식회사 솟대촌,상품 종합 도매업,경기도,법인,42,13463220,18,2
2026-07,부천대학교소사캠퍼스,기타 부동산 임대업,경기도,법인,42,4821560,1,1
2026-07,디와이엘라센주식회사,주형 및 금형 제조업,경기도,법인,58,22050620,1,3
2026-07,로엘법무법인,변호사업,서울특별시,법인,335,138894800,5,7
2026-07,주)엠트리센(M3SEN),경영 컨설팅업,서울특별시,법인,32,13892260,2,1
2026-07,(주)트인아이엔티,건축 설계 및 관련 서비스업,인천광역시,법인,30,7585100,0,1
2026-07,리오라여성의원,일반의원,부산광역시,개인,68,21469260,1,0
2026-07,(주)마른파이브,속옷 및 잠옷 제조업,경기도,법인,30,8693220,4,2
2026-07,중앙예닮학교(직장),BIZ_NO미존재사업장,경기도,법인,38,13437700,0,0
2026-07,봄나래어린이집,BIZ_NO미존재사업장,세종특별자치시,개인,37,7106720,0,1
2026-07,주식회사월드플로라,화훼류 및 식물 도매업,서울특별시,법인,67,20350240,1,4
2026-07,영주적십자병원,요양병원,경상북도,법인,196,77845960,0,1
2026-07,(주)비바이노베이션,응용 소프트웨어 개발 및 공급업,서울특별시,법인,44,17263080,3,2
2026-07,주식회사디시젠(DCGenCo. Ltd),기타 인문 및 사회과학 연구개발업,서울특별시,법인,37,17001600,1,1
2026-07,(주)예스코,연료용 가스 제조 및 배관공급업,서울특별시,법인,306,187879220,0,2
2026-07,재단법인한국교육환경보호원,BIZ_NO미존재사업장,충청북도,법인,54,18606920,3,1
2026-07,유앤아이의원(강남),일반의원,서울특별시,개인,77,26441480,2,7
2026-07,주식회사 파스토로보틱스,시스템 소프트웨어 개발 및 공급업,서울특별시,법인,55,26108020,0,3
2026-07,굿앤파트너스(주),임시 및 일용 인력 공급업,서울특별시,법인,130,47855700,4,3
2026-07,은평장애인자립생활센터(근로지원인),BIZ_NO미존재사업장,서울특별시,법인,57,7604500,5,1
2026-07,아이존,폴리스티렌 발포 성형제품 제조업,경상북도,개인,41,9532860,0,1
2026-07,모심과돌봄,BIZ_NO미존재사업장,인천광역시,법인,119,18047160,3,2
2026-07,연세메트로마취통증의학과의원,일반의원,서울특별시,개인,42,16745080,0,1
2026-07,주식회사온가드,그 외 기타 분류 안된 사업 지원 서비스업,서울특별시,법인,41,9570920,4,1
2026-07,주식회사대일산업,그 외 기타 1차 철강 제조업,경상북도,법인,45,14951020,31,1
2026-07,주식회사 글로벌표준인증원,경영 컨설팅업,경기도,법인,39,13719780,5,1
2026-07,중앙효요양병원,요양병원,부산광역시,개인,94,26181440,2,1
2026-07,주식회사평창동북악정,한식 일반 음식점업,서울특별시,법인,40,9474560,4,2
2026-07,씨엔리(주)사천공장,항공기용 부품 제조업,경상남도,법인,34,10759260,0,0
2026-07,에이스솔루션(주),통신ㆍ방송장비 및 부품 도매업,충청북도,법인,48,19918620,0,1
2026-07,조앤강주식회사,단미사료 및 기타 사료 제조업,서울특별시,법인,31,10318860,1,0
2026-07,넷플릭스서비시스코리아유한회사,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,서울특별시,법인,161,98231080,5,3
2026-07,부여노인전문병원,요양병원,충청남도,개인,65,18394180,4,1
2026-07,주식회사블루텍,유선 통신장비 제조업,대전광역시,법인,34,14134460,1,0
2026-07,(주)제이디티씨,화장품 및 화장용품 도매업,경기도,법인,59,19210200,4,3
2026-07,주식회사주인,남녀용 겉옷 및 셔츠 도매업,서울특별시,법인,34,9290840,0,2
2026-07,비엠텍시스템주식회사,컴퓨터 및 주변장치  소프트웨어 도매업,서울특별시,법인,57,24342100,2,0
2026-07,주식회사비하베스트,기타 금융 투자업,서울특별시,법인,42,20450200,3,0
2026-07,주식회사라카코스메틱스,화장품 제조업,서울특별시,법인,98,40879880,13,7
2026-07,（주）휴먼씨앤씨- 군산 바이오지점,산업설비  운송장비 및 공공장소 청소업,전북특별자치도,법인,31,9627220,0,0
2026-07,주식회사스타스테크(STARstechCo. Ltd),그 외 기타 상품 전문 도매업,서울특별시,법인,51,20335860,1,1
2026-07,주식회사씨티아이테크,비주거용 건물 임대업(점포  자기땅),전북특별자치도,법인,37,10924820,4,0
2026-07,주식회사바른인명구조단,그 외 기타 보건업,강원특별자치도,법인,31,4872740,0,3
2026-07,주식회사김영모과자점,제과점업,서울특별시,법인,34,9318600,2,2
2026-07,주식회사삼양스틸(지점),그 외 기타 금속 가공업,경상남도,법인,41,19258280,0,0
2026-07,주식회사 엠디퍼트,응용 소프트웨어 개발 및 공급업,서울특별시,법인,49,19061040,1,0
2026-07,울산알루미늄주식회사,알루미늄 압연  압출 및 연신제품 제조업,울산광역시,법인,522,302949240,7,8
2026-07,제주시가족센터,BIZ_NO미존재사업장,제주특별자치도,법인,137,34084600,1,6
2026-07,주식회사서울아카데미,일반 교과학원,서울특별시,법인,42,12947040,0,4
2026-07,화성시아르딤복지관(활동지원사업),BIZ_NO미존재사업장,경기도,법인,57,8445880,0,1
2026-07,주식회사 세라수,그 외 기타 달리 분류되지 않은 개인 서비스업,충청북도,법인,35,14604760,0,0
2026-07,파란행복주식회사,제책업,서울특별시,법인,67,11472500,1,1
2026-07,투썸플레이스주식회사(스탭),치킨 전문점,서울특별시,법인,1575,218723000,256,250
2026-07,(주)화인꽃프라자,화초 및 식물 소매업,서울특별시,법인,33,10402520,1,2
2026-07,(주)콤마엔터테인먼트,전시  컨벤션 및 행사 대행업,서울특별시,법인,39,14637520,1,0
2026-07,엘티씨에이엠주식회사안성,기타 반도체 소자 제조업,경기도,법인,34,15368500,2,0
2026-07,동부참사랑요양병원,요양병원,서울특별시,개인,34,9680420,0,1
2026-07,주식회사월드조이,일반 교과학원,경기도,법인,32,9694640,2,0
2026-07,주식회사 유일조선해양,선박 구성 부분품 제조업,전남광주통합특별시,법인,47,15779720,3,0
2026-07,주식회사다원트레이드,통신기기 소매업,서울특별시,법인,39,11609400,2,0
2026-07,주식회사 로토토베베,그 외 기타 의복 액세서리 제조업,서울특별시,법인,35,12055820,1,1
2026-07,퀸즈파크여성병원,일반의원,부산광역시,개인,58,19993520,1,2
2026-07,주식회사싼카,상품 종합 도매업,경기도,법인,36,9984420,2,4
2026-07,주식회사온세까세로,떡류 제조업,강원특별자치도,법인,45,10251420,2,31
2026-07,양화재가복지센터,BIZ_NO미존재사업장,경상북도,개인,32,4905280,3,3
2026-07,거제케이블카주식회사,기타 도시 정기 육상 여객 운송업,경상남도,법인,37,11283260,3,6
2026-07,주식회사 케어닥,광고 대행업,부산광역시,법인,63,24472300,0,7
2026-07,회계법인창천,공인회계사업,서울특별시,법인,54,22203620,1,1
2026-07,일우회계법인,BIZ_NO미존재사업장,전남광주통합특별시,법인,45,19647900,1,3
2026-07,명성테크주식회사,그 외 기타 분류 안된 사업 지원 서비스업,경상남도,법인,155,62619500,2,4
2026-07,주식회사한남동감자탕,한식 일반 음식점업,서울특별시,법인,48,19693180,4,2
2026-07,북부에너지고객센터,연료용 가스 제조 및 배관공급업,인천광역시,개인,57,16832580,0,1
2026-07,주식회사 아이메이그룹,여행사업,서울특별시,법인,53,18642780,7,3
2026-07,주식회사 콤스코시큐리티,경비 및 경호 서비스업,대전광역시,법인,79,25195260,2,0
2026-07,나이스엔지니어링(주),가전제품 수리업,서울특별시,법인,760,285805740,3,12
2026-07,의료법인온그룹의료재단온요양병원,요양병원,부산광역시,법인,151,39821700,9,9
2026-07,(재)제주평생교육장학진흥원,BIZ_NO미존재사업장,제주특별자치도,법인,36,12047960,0,0
2026-07,강남제비스코(주)평택,플라스틱 물질 및 합성고무 도매업,경기도,법인,307,145940500,1,1
2026-07,주식회사 의식주컴퍼니,응용 소프트웨어 개발 및 공급업,경기도,법인,403,121636900,24,22
2026-07,브이아이씨(vic)365소아청소년과의원,일반의원,인천광역시,개인,48,15999480,0,0
2026-07,(주)에너지테크솔루션,축전지 제조업,서울특별시,법인,56,22550620,0,1
2026-07,재단법인 제주콘텐츠진흥원,그 외 기타 분류 안된 사업 지원 서비스업,제주특별자치도,법인,56,21495600,0,0
2026-07,더블유제이피에스코리아 유한책임회사,생활용 포장 및 위생용품  봉투 및 유사 제품 도매업,충청남도,법인,37,15641140,1,1
2026-07,데이터다이나믹스,응용 소프트웨어 개발 및 공급업,경기도,법인,38,12014660,0,0
2026-07,아레나코리아 주식회사,남녀용 겉옷 및 셔츠 도매업,서울특별시,법인,66,28317680,1,3
2026-07,비오니어코리아유한회사,그 외 자동차용 신품 부품 제조업,경기도,법인,66,39700620,0,3
2026-07,의료법인원광의료재단(청주원광효도요양병원),요양병원,충청북도,법인,98,28142980,4,3
2026-07,주식회사투템디자인,기타 목재 가구 제조업,경기도,법인,31,12064540,0,0
2026-07,주식회사 어딕션컴퍼니,상품 종합 도매업,서울특별시,법인,33,8794820,1,3
2026-07,주식회사 팔로미노,광고 영화 및 비디오물 제작업,경기도,법인,31,13988220,0,0
2026-07,우아성형외과의원,일반의원,서울특별시,개인,76,25348840,11,6
2026-07,주식회사 퓨어텍코리아,그 외 기타 플라스틱 제품 제조업,서울특별시,법인,66,18522940,7,4
2026-07,주식회사앤드모어,전자상거래 소매업,경기도,법인,97,25417740,3,0
2026-07,주식회사 에그드랍,상품 종합 도매업,서울특별시,법인,67,15617800,14,12
2026-07,명진전자,기타 반도체 소자 제조업,경상북도,개인,47,12258180,2,2
2026-07,제이케이앤디주식회사,셔츠 및 블라우스 제조업,서울특별시,법인,180,57504140,3,6
2026-07,캄파리코리아 주식회사,상품 종합 도매업,서울특별시,법인,44,23139400,1,3
2026-07,연세바로치과교정과치과의원,치과의원,경기도,개인,33,12839560,0,0
2026-07,원주불로병원,일반의원,강원특별자치도,개인,112,31000880,1,0
2026-07,대륙금속(주),그 외 자동차용 신품 부품 제조업,울산광역시,법인,91,38586960,0,2
2026-07,넥스틸(주) 포항2공장,산업용 냉장 및 냉동장비 제조업,경상북도,법인,34,15109020,0,0
2026-07,나리찬주식회사농업회사법인,김치류 제조업,전북특별자치도,법인,31,8529960,0,2
2026-07,성주군체육시설사업소,체력 단련시설 운영업,경상북도,법인,36,10287120,0,0
2026-07,이베이재팬 유한회사,응용 소프트웨어 개발 및 공급업,서울특별시,법인,221,121900200,5,6
2026-07,다율회계법인,공인회계사업,서울특별시,법인,41,15058900,0,3
2026-07,24시루시드동물메디컬센터,수의업,서울특별시,개인,45,16801440,8,4
2026-07,아이파크현대산업개발 주식회사,주거용 건물 건설업,서울특별시,법인,1757,961739920,41,36
2026-07,주식회사 피알앤,화장품  비누 및 방향제 소매업,서울특별시,법인,39,12961720,2,0
2026-07,(주)모터원고양지점,자동차 신품 판매업,경기도,법인,32,10045180,2,2
2026-07,(주)더나은,컴퓨터 시스템 통합 자문 및 구축 서비스업,충청북도,법인,31,10173300,1,0
2026-07,（주）수공단개발,부동산 중개 및 대리업,경상북도,법인,31,7363200,8,7
2026-07,와이엠에스 주식회사,주형 및 금형 제조업,충청남도,법인,535,179734240,6,8
2026-07,(주)팀플러스,전자상거래 소매업,서울특별시,법인,34,17553520,0,1
2026-07,주식회사데일리샷,전자상거래 소매업,서울특별시,법인,49,19288040,1,4
2026-07,진기사 근무지원대대 주거시설관리과,BIZ_NO미존재사업장,경상남도,법인,37,5511480,3,4
2026-07,박종혁믿음병원,요양병원,전북특별자치도,개인,47,14564560,2,3
2026-07,재단법인서울관광재단,그 외 기타 분류 안된 사업 지원 서비스업,서울특별시,법인,171,73246120,11,2
2026-07,주식회사 신비바이오,전자상거래 소매업,경기도,법인,68,20779460,7,2
2026-07,주식회사 칼리버스,응용 소프트웨어 개발 및 공급업,서울특별시,법인,42,20511980,1,2
2026-07,주식회사 크레너헬스컴,광고 대행업,서울특별시,법인,37,14751880,1,4
2026-07,대아이앤씨(주) (일용)새울 원자력 3 4호기 주설비공사,배관 및 냉ㆍ난방 공사업,울산광역시,법인,40,19001960,0,4
2026-07,(주)플레이위더스,시계 및 귀금속 소매업,서울특별시,법인,30,9390360,0,0
2026-07,용인시청(용인형일자리),비주거용 건물 임대업(점포  자기땅),경기도,법인,68,18088000,1,0
2026-07,배곧라온초등학교(공교),BIZ_NO미존재사업장,경기도,법인,31,8077080,0,0
2026-07,주식회사 케이씨파츠텍,그 외 기타 전자 부품 제조업,충청남도,법인,194,73318620,7,6
2026-07,(재)일신기독교선교회정관일신기독병원,요양병원,부산광역시,법인,160,47600560,0,10
2026-07,주식회사반석,그 외 기타 분류 안된 사업 지원 서비스업,경상남도,법인,69,24256660,0,2
2026-07,주식회사하이드어웨이(HIDEAWAYCO. Ltd.),남녀용 겉옷 및 셔츠 도매업,서울특별시,법인,254,86960420,8,9
2026-07,케이카 주식회사,전자상거래 소매업,서울특별시,법인,1110,552223720,10,13
2026-07,주식회사더스윙오퍼레이션,시각 디자인업,서울특별시,법인,92,22802160,4,11
2026-07,주식회사미라텍,포장용 플라스틱 성형용기 제조업,경기도,법인,45,15861460,2,0
2026-07,진례산업주식회사,합성수지 및 기타 플라스틱 물질 제조업,경상남도,법인,30,9564280,0,1
2026-07,사단법인 한국의료관광산업발전연구회 서울메디투어의원,경영 컨설팅업,서울특별시,법인,59,17173700,3,3
2026-07,주식회사돌캐,임시 및 일용 인력 공급업,인천광역시,법인,30,6847800,4,3
2026-07,24시범어동물의료센터,수의업,대구광역시,개인,56,18314260,0,3
2026-07,쉐프파트너주식회사,육류 도매업,경기도,법인,93,30526100,2,3
2026-07,(주)제이플래닛,컴퓨터 및 주변장치  소프트웨어 도매업,대전광역시,법인,40,15594420,0,1
2026-07,비스타컨설팅그룹주식회사,경영 컨설팅업,충청북도,법인,43,10651820,3,4
2026-07,종로인명장애인자립생활센터,BIZ_NO미존재사업장,서울특별시,법인,127,21080180,3,3
2026-07,우리들한방병원,한방병원,전북특별자치도,개인,31,8582720,1,1
2026-07,(유)영선테크,선박 구성 부분품 제조업,전남광주통합특별시,법인,113,37289920,2,1
2026-07,계룡대근무지원단 공무직(인사복지처),비주거용 건물 임대업(점포  자기땅),충청남도,법인,220,58066540,12,3
2026-07,가양초등학교,BIZ_NO미존재사업장,경상남도,법인,34,9605760,2,1
